Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
1728,46.02632812,0,4.3,493.6337308,462.6615913,12034.9559,699.1117023,462.6615913,-81.79377505,48.05562228,-1.656106956,"{'gross_weight': 49181.41223405485, 'diameter': 0.13134304460614757, 'launch_rod_length': 1.6519887698435354, 'launch_temperature': 300.412049794834, 'wind_direction': 3.2194745519872816, 'wind_speed_average': 4.593449605093063, 'wind_turbulence_intensity': -2.03816034998042, 'launch_rod_angle': -0.19643212705306912, 'launch_rod_direction': 1.5243905641341404, 'separation_delay_charge': 0.15551248305685253, 'wind_standard_deviation': -2.1614458883148533}"
1729,45.075,0,4.3,484.7896919,1.74E-06,11550.54045,678.598214,-2939.852714,-81.839551,48.05076726,-2.82220266,"{'gross_weight': 49183.02921775961, 'diameter': 0.13074310603333994, 'launch_rod_length': 1.9301620253686875, 'launch_temperature': 283.5254752689246, 'wind_direction': 2.664330202134604, 'wind_speed_average': 2.306239408714999, 'wind_turbulence_intensity': -0.2948551146764049, 'launch_rod_angle': -0.21466174613004474, 'launch_rod_direction': 1.6127012923279493, 'separation_delay_charge': 0.7929198296026645, 'wind_standard_deviation': 3.174617564704301}"
1730,46.115,0,4.3,494.2743799,7219.712095,12000.23198,695.2379884,7219.712095,-81.70287103,48.05040664,0.803130657,"{'gross_weight': 49171.83735243958, 'diameter': 0.13158416659681726, 'launch_rod_length': 1.7634538364417969, 'launch_temperature': 286.18324801164806, 'wind_direction': 4.054266369136386, 'wind_speed_average': 10.805150244551742, 'wind_turbulence_intensity': -6.786367191758887, 'launch_rod_angle': -0.20309911861072436, 'launch_rod_direction': 1.6114217481438835, 'separation_delay_charge': 0.11580964713026283, 'wind_standard_deviation': 0.21905090891191942}"
1731,44.14813041,0,4.3,479.7354855,3.85E-06,11169.20958,671.6615258,-10852.52378,-81.94593697,48.02733285,2.009159693,"{'gross_weight': 49180.84843869093, 'diameter': 0.12989527197184889, 'launch_rod_length': 2.0448027598421645, 'launch_temperature': 289.83578654150807, 'wind_direction': 1.8464945559803838, 'wind_speed_average': 12.618612158562708, 'wind_turbulence_intensity': 2.662178500807814, 'launch_rod_angle': -0.2276262120978531, 'launch_rod_direction': 1.6098309682586343, 'separation_delay_charge': -0.07608271092507118, 'wind_standard_deviation': 6.988015125538156}"
1732,46.156,0,4.3,495.0792476,72.72760852,12017.85601,694.3712158,72.72760852,-81.79902324,47.96265524,0.941924021,"{'gross_weight': 49177.990697963236, 'diameter': 0.13074126581124276, 'launch_rod_length': 1.7327169886456157, 'launch_temperature': 284.7115116281592, 'wind_direction': -0.02748035268115312, 'wind_speed_average': 0.004249914542360678, 'wind_turbulence_intensity': 3.4867210857985373, 'launch_rod_angle': -0.15642909393892312, 'launch_rod_direction': 1.495075445967453, 'separation_delay_charge': 0.23718142185103877, 'wind_standard_deviation': -10.767122160754967}"
1733,45.086,0,4.3,482.7252217,5241.400383,11547.40064,679.358151,5241.400383,-81.72949626,48.0428147,3.344073401,"{'gross_weight': 49180.094319336196, 'diameter': 0.13174045825646083, 'launch_rod_length': 1.736033701208501, 'launch_temperature': 283.54991472941697, 'wind_direction': 3.9776621378317065, 'wind_speed_average': 4.189504038093991, 'wind_turbulence_intensity': 1.0801851929291695, 'launch_rod_angle': -0.24472059757481696, 'launch_rod_direction': 1.5879257674885405, 'separation_delay_charge': 0.23968405528047887, 'wind_standard_deviation': -4.606962640181389}"
1734,45.75951416,0,4.3,499.4550552,1.78E-06,11932.92243,696.0045552,-4945.528201,-81.86638435,47.93446525,4.486241115,"{'gross_weight': 49187.325231092575, 'diameter': 0.13131635039471326, 'launch_rod_length': 2.081021984179833, 'launch_temperature': 294.1568262204879, 'wind_direction': 0.5930434400041832, 'wind_speed_average': 9.283114337322528, 'wind_turbulence_intensity': -4.019857956328025, 'launch_rod_angle': -0.17820509142309715, 'launch_rod_direction': 1.563607967659053, 'separation_delay_charge': 0.21117757353298455, 'wind_standard_deviation': 7.175590794741611}"
1735,45.08868994,0,4.3,499.738116,1.78E-06,11716.80065,691.2446734,-3199.219973,-81.84303504,48.04439289,2.313063474,"{'gross_weight': 49181.42192954903, 'diameter': 0.13049620658739985, 'launch_rod_length': 1.5535340614622444, 'launch_temperature': 299.1020438400858, 'wind_direction': 2.5700046947261663, 'wind_speed_average': 4.071074772542024, 'wind_turbulence_intensity': 0.8586384085044315, 'launch_rod_angle': -0.1845467820800814, 'launch_rod_direction': 1.562638052506322, 'separation_delay_charge': -0.14178770461647494, 'wind_standard_deviation': 9.549706921102352}"
1736,45.49315344,0,4.3,490.5435973,3.62E-06,11791.11875,690.856965,-6491.6111,-81.88727726,48.01714645,2.882170156,"{'gross_weight': 49174.275814690525, 'diameter': 0.13076684267107236, 'launch_rod_length': 2.270251184279842, 'launch_temperature': 298.3323848600838, 'wind_direction': 1.8597615186187857, 'wind_speed_average': 4.1264056403679525, 'wind_turbulence_intensity': 0.09876090570789886, 'launch_rod_angle': -0.2141816472646666, 'launch_rod_direction': 1.6241875777495673, 'separation_delay_charge': -0.30758966352914074, 'wind_standard_deviation': 4.0836130484097035}"
1737,44.06632813,0,4.3,469.8761194,7094.968607,11176.37266,670.996728,7094.968607,-81.70464128,48.00067838,3.560151695,"{'gross_weight': 49178.00325881757, 'diameter': 0.1300556298484805, 'launch_rod_length': 1.9987863390276217, 'launch_temperature': 300.6995725527669, 'wind_direction': 4.703101408526371, 'wind_speed_average': 3.240540709379884, 'wind_turbulence_intensity': 2.2219382178293845, 'launch_rod_angle': -0.2675245244443773, 'launch_rod_direction': 1.6126949158614607, 'separation_delay_charge': 0.38016197216952896, 'wind_standard_deviation': -1.9831035610493555}"
1738,44.355,0,4.3,473.8704043,3.42E-06,11341.85593,677.4403874,-5010.405516,-81.86730859,47.97544884,1.136451674,"{'gross_weight': 49164.76357933332, 'diameter': 0.13047204591648698, 'launch_rod_length': 1.780905954220376, 'launch_temperature': 310.46065754868795, 'wind_direction': 1.071221072447416, 'wind_speed_average': -4.238421659768806, 'wind_turbulence_intensity': -0.4954254831199971, 'launch_rod_angle': -0.22129949696851797, 'launch_rod_direction': 1.5221889192369797, 'separation_delay_charge': 0.35229737832562136, 'wind_standard_deviation': 1.1187915640991482}"
1739,45.28575657,0,4.3,489.4783964,1.28E-06,11721.62893,688.3918429,-2050.459819,-81.82753823,47.96204224,0.185727714,"{'gross_weight': 49172.74969622684, 'diameter': 0.13059474595833606, 'launch_rod_length': 1.7000031357842185, 'launch_temperature': 297.66130904703914, 'wind_direction': 0.44514722726959954, 'wind_speed_average': -3.9911638335686312, 'wind_turbulence_intensity': 0.5831480718108663, 'launch_rod_angle': -0.1660573807403437, 'launch_rod_direction': 1.6347426426289335, 'separation_delay_charge': -0.1795642948485945, 'wind_standard_deviation': 4.216232445266091}"
1740,46.59632812,0,4.3,498.7301153,6044.415284,12198.32852,704.5012365,6044.415284,-81.71878405,47.98607833,0.215873636,"{'gross_weight': 49191.23329907041, 'diameter': 0.12969192058599593, 'launch_rod_length': 1.796229734892636, 'launch_temperature': 288.48203192152135, 'wind_direction': -1.3209827415368998, 'wind_speed_average': 9.655145203335444, 'wind_turbulence_intensity': -2.0932401320859353, 'launch_rod_angle': -0.11702449104971846, 'launch_rod_direction': 1.5681067119524177, 'separation_delay_charge': 0.0265602480411639, 'wind_standard_deviation': -3.37193858386524}"
1741,44.76565157,0,4.3,490.1177878,9.19E-07,11487.51666,679.2149847,-1823.100034,-81.82453175,48.06099673,5.484280281,"{'gross_weight': 49185.08002970344, 'diameter': 0.13049511731395608, 'launch_rod_length': 1.6555839717909897, 'launch_temperature': 288.53422959856573, 'wind_direction': 2.8813468639828907, 'wind_speed_average': 5.561715625408738, 'wind_turbulence_intensity': -5.199367639835765, 'launch_rod_angle': -0.2014795839518696, 'launch_rod_direction': 1.4939995205967618, 'separation_delay_charge': 0.37043680026836223, 'wind_standard_deviation': 7.538049617573601}"
1742,45.76632812,0,4.3,490.2629136,3.15E-06,11853.25972,689.4233897,-5260.696891,-81.87066077,47.96801946,-2.559128892,"{'gross_weight': 49170.98542069074, 'diameter': 0.13088720805575, 'launch_rod_length': 1.6737324003795888, 'launch_temperature': 287.1350927194018, 'wind_direction': 0.9747372946416529, 'wind_speed_average': 3.5726752318407042, 'wind_turbulence_intensity': 5.2875698280013435, 'launch_rod_angle': -0.21564842748037374, 'launch_rod_direction': 1.5023756324626187, 'separation_delay_charge': -0.7512131962618682, 'wind_standard_deviation': 0.8151841024048236}"
1743,45.10632813,0,4.3,481.9953269,9.70E-08,11610.78949,684.8059849,-312.1721486,-81.80418731,47.8973282,2.365248357,"{'gross_weight': 49173.72385771986, 'diameter': 0.13071097128324308, 'launch_rod_length': 1.534937970800443, 'launch_temperature': 300.8229322327434, 'wind_direction': 0.023507144176731165, 'wind_speed_average': 13.24500852479833, 'wind_turbulence_intensity': 2.780563454619224, 'launch_rod_angle': -0.23533565174153775, 'launch_rod_direction': 1.6017925480303659, 'separation_delay_charge': -0.3405042451037388, 'wind_standard_deviation': -5.630095166648948}"
1744,45.296,0,4.3,485.703427,2.35E-06,11785.47991,693.623405,-3694.839107,-81.8497015,48.04390067,6.114108143,"{'gross_weight': 49179.537618916656, 'diameter': 0.13116162174548496, 'launch_rod_length': 1.7123415931464212, 'launch_temperature': 316.2138027617416, 'wind_direction': 2.4970670378654694, 'wind_speed_average': 2.6889449760376842, 'wind_turbulence_intensity': -8.081569959333489, 'launch_rod_angle': -0.22230188288051642, 'launch_rod_direction': 1.5205625713936148, 'separation_delay_charge': 0.16972215376229155, 'wind_standard_deviation': 1.2064092384406024}"
1745,46.895,0,4.3,502.8999642,6352.938441,12337.16076,705.9244216,6352.938441,-81.71458932,48.01583511,1.939437021,"{'gross_weight': 49187.39483688536, 'diameter': 0.13071037252754128, 'launch_rod_length': 1.9389857912015107, 'launch_temperature': 287.7164264725591, 'wind_direction': 4.444040860630878, 'wind_speed_average': 7.794372763134351, 'wind_turbulence_intensity': 0.5173426420270619, 'launch_rod_angle': -0.17118086014547024, 'launch_rod_direction': 1.5817982298722053, 'separation_delay_charge': -0.3991311840474005, 'wind_standard_deviation': 1.0035024708451128}"
1746,46.206,0,4.3,500.1774065,2.55E-06,12051.368,697.3450685,-6862.638148,-81.89215118,47.95311307,-3.236170207,"{'gross_weight': 49183.886427823665, 'diameter': 0.13043551145868604, 'launch_rod_length': 2.115282224872944, 'launch_temperature': 283.8944717512095, 'wind_direction': 0.9196296070773063, 'wind_speed_average': 10.619533188879082, 'wind_turbulence_intensity': 3.5539392628237274, 'launch_rod_angle': -0.18012494042886332, 'launch_rod_direction': 1.578729498490692, 'separation_delay_charge': 0.813550766555941, 'wind_standard_deviation': 4.3733904066865685}"
1747,44.815,0,4.3,478.8159483,1.06E-06,11445.95661,678.1973493,-2529.92959,-81.83406491,48.09426615,-0.201068339,"{'gross_weight': 49181.84938741075, 'diameter': 0.13035798830408016, 'launch_rod_length': 1.6033992482223778, 'launch_temperature': 291.91760145259593, 'wind_direction': 2.9060367921180568, 'wind_speed_average': 11.832778937502535, 'wind_turbulence_intensity': 6.3925907194622456, 'launch_rod_angle': -0.26072238781584245, 'launch_rod_direction': 1.6181562842148725, 'separation_delay_charge': -0.10943020002215333, 'wind_standard_deviation': -1.2696526374132526}"
1748,44.535,0,4.3,475.5708251,1198.326214,11333.34765,672.9976278,1198.326214,-81.78387791,48.05248119,3.499520212,"{'gross_weight': 49172.206553835174, 'diameter': 0.13048141831755083, 'launch_rod_length': 1.6228943669684308, 'launch_temperature': 289.74858740948576, 'wind_direction': 3.3466107563627467, 'wind_speed_average': 0.8287150507095093, 'wind_turbulence_intensity': -1.6682043060782692, 'launch_rod_angle': -0.23522945783653512, 'launch_rod_direction': 1.6070627534005255, 'separation_delay_charge': 0.07064521019591517, 'wind_standard_deviation': -1.0883689793405793}"
1749,46.99632812,0,4.3,504.1128387,5.61E-07,12383.05768,706.8628574,-1189.333602,-81.81600008,48.04916789,0.106118158,"{'gross_weight': 49184.9775517805, 'diameter': 0.1307567624968183, 'launch_rod_length': 1.6424804745238675, 'launch_temperature': 287.0062867930775, 'wind_direction': -3.3512949797781646, 'wind_speed_average': 5.9236541412138815, 'wind_turbulence_intensity': -1.0550850874657474, 'launch_rod_angle': -0.15021228877271578, 'launch_rod_direction': 1.5088400770442894, 'separation_delay_charge': -0.30537926071816734, 'wind_standard_deviation': -0.19436015780803395}"
1750,46.516,0,4.3,499.4285351,994.3395613,12130.46537,696.6911074,994.3395613,-81.78665193,47.93814447,-1.326745664,"{'gross_weight': 49178.440176355965, 'diameter': 0.1311709099614302, 'launch_rod_length': 1.924547486727764, 'launch_temperature': 276.9062655925468, 'wind_direction': 6.1335536473331524, 'wind_speed_average': 6.832644446247919, 'wind_turbulence_intensity': 0.7224814699733396, 'launch_rod_angle': -0.1893348905430759, 'launch_rod_direction': 1.6111518623531786, 'separation_delay_charge': 0.141898160369232, 'wind_standard_deviation': 1.951317787794169}"
1751,46.15632812,0,4.3,493.7574229,3.85E-06,11902.08508,685.7738972,-8124.903314,-81.9092476,48.02249568,-3.376319009,"{'gross_weight': 49185.2540472977, 'diameter': 0.13072988931807708, 'launch_rod_length': 2.022251457862354, 'launch_temperature': 264.5119968386486, 'wind_direction': 1.8724577712836918, 'wind_speed_average': 8.49503520386673, 'wind_turbulence_intensity': -2.2799974985845832, 'launch_rod_angle': -0.22965206393585194, 'launch_rod_direction': 1.6507481967944932, 'separation_delay_charge': 0.14647454578734437, 'wind_standard_deviation': -7.814363098163778}"
1752,46.09632812,0,4.3,493.9486919,1239.752365,11995.88467,695.0647121,1239.752365,-81.78331895,48.05748865,-0.764752014,"{'gross_weight': 49178.1120230929, 'diameter': 0.1305190252027066, 'launch_rod_length': 1.9757860867654058, 'launch_temperature': 287.08273161671957, 'wind_direction': 3.3362579664709275, 'wind_speed_average': 5.347094800444991, 'wind_turbulence_intensity': -1.8856308291034722, 'launch_rod_angle': -0.20025729450664792, 'launch_rod_direction': 1.567801263383167, 'separation_delay_charge': -0.48775719836520604, 'wind_standard_deviation': -1.4445218433797782}"
1753,45.545,0,4.3,488.1760601,2.52E-06,11802.4879,691.3157001,-4176.23833,-81.8560895,47.96340504,-2.867948709,"{'gross_weight': 49176.94106581308, 'diameter': 0.13210070997198514, 'launch_rod_length': 1.6029947078057747, 'launch_temperature': 296.6091111182613, 'wind_direction': 0.795032156249253, 'wind_speed_average': 2.944750899233895, 'wind_turbulence_intensity': 4.833983071297751, 'launch_rod_angle': -0.1987944411151866, 'launch_rod_direction': 1.5682430449872027, 'separation_delay_charge': -0.01682442519895663, 'wind_standard_deviation': 1.3539364093296449}"
1754,45.75632812,0,4.3,489.6065716,3.94E-06,11821.48925,687.9071067,-8999.392909,-81.92088552,47.9710919,-0.385857471,"{'gross_weight': 49175.38061842435, 'diameter': 0.13101896983766864, 'launch_rod_length': 1.8448053097343073, 'launch_temperature': 283.5762981903719, 'wind_direction': 1.2285008153203865, 'wind_speed_average': 10.18869480951467, 'wind_turbulence_intensity': 4.401911879921758, 'launch_rod_angle': -0.23896555385297358, 'launch_rod_direction': 1.5850501860748585, 'separation_delay_charge': 0.3835965225341304, 'wind_standard_deviation': -0.009894047212780059}"
1755,44.65632813,0,4.3,477.9374896,2.72E-06,11364.53952,675.3676605,-3833.058977,-81.85148825,47.97129502,-0.27375148,"{'gross_weight': 49172.04231513876, 'diameter': 0.12963384721540447, 'launch_rod_length': 1.6694732386041469, 'launch_temperature': 283.5398081655739, 'wind_direction': 0.8734399925627413, 'wind_speed_average': 0.26852284812876803, 'wind_turbulence_intensity': 4.562064062229642, 'launch_rod_angle': -0.2003104529936518, 'launch_rod_direction': 1.5193992071979208, 'separation_delay_charge': 0.2865863474180363, 'wind_standard_deviation': 2.1980770839270463}"
1756,39.11257327,0,4.3,408.743472,9873.880796,8879.42174,578.4979737,9873.880796,-81.66748471,47.92552936,-0.251298171,"{'gross_weight': 49172.54233454122, 'diameter': 0.1311387247701988, 'launch_rod_length': 1.883176559584886, 'launch_temperature': 290.09402691694015, 'wind_direction': -0.8740534478281674, 'wind_speed_average': 11.547318181178824, 'wind_turbulence_intensity': -1.253312076370297, 'launch_rod_angle': -0.20431172006380172, 'launch_rod_direction': 1.4335445865986598, 'separation_delay_charge': -0.19573403766869268, 'wind_standard_deviation': 6.04419166477096}"
1757,46.16632812,0,4.3,494.6240623,3.05E-06,12044.21711,699.5773389,-6443.990666,-81.88658373,47.98540384,-1.73645487,"{'gross_weight': 49175.96245417377, 'diameter': 0.12996662056911512, 'launch_rod_length': 1.8210017823924733, 'launch_temperature': 292.6353622134963, 'wind_direction': 1.3247106918368463, 'wind_speed_average': 7.307240134996102, 'wind_turbulence_intensity': 4.315573160365469, 'launch_rod_angle': -0.17640022425252255, 'launch_rod_direction': 1.4839738652304288, 'separation_delay_charge': 0.05869500223442429, 'wind_standard_deviation': -3.318108894301155}"
1758,46.81632812,0,4.3,503.4242982,3371.108863,12338.40459,707.880433,3371.108863,-81.75471196,47.97702038,0.466137809,"{'gross_weight': 49163.70648420145, 'diameter': 0.13134429331025116, 'launch_rod_length': 1.8093376255713822, 'launch_temperature': 294.53394137848613, 'wind_direction': -0.9266445426253092, 'wind_speed_average': 3.1879503115298613, 'wind_turbulence_intensity': -0.6385498478143392, 'launch_rod_angle': -0.13604078040284853, 'launch_rod_direction': 1.5669480105906215, 'separation_delay_charge': 0.27792674137164725, 'wind_standard_deviation': 2.75634529627}"
