Run #,Apogee Time (s),Launch Time (s),Burnout Time (s),Ground Hit Time (s),Max X Position (m),Max Altitude (m),Max Velocity Z (m/s),Landing X Pos (m),Landing Lon (deg),Landing Lat (deg),Thrust Scale Factor,Random Parameters
772,33.944,0,7.254,328.4571268,1842.269103,5926.572876,430.3500524,1842.269103,-81.77522897,48.02218676,0.936863976,"{'gross_weight': 18.876081977778856, 'diameter': 0.13130280687027698, 'launch_rod_length': 1.901900742982986, 'launch_temperature': 303.3783100762715, 'wind_direction': 3.785474667961802, 'wind_speed_average': 1.172206073465679, 'wind_turbulence_intensity': 1.2503839766609188, 'launch_rod_angle': -0.21298027951688062, 'launch_rod_direction': 1.540671377161535, 'separation_delay_charge': -0.0417165534521645, 'wind_standard_deviation': -8.075842225537755}"
773,7.924502488,0,7.254,43.74077679,17.99753551,255.0480958,74.54605943,-358.3567498,-81.80481656,48.00209162,-4.342986715,"{'gross_weight': 8.189341396351846, 'diameter': 0.13103782523537358, 'launch_rod_length': 1.622057008794476, 'launch_temperature': 294.15244615200965, 'wind_direction': 2.146736848453802, 'wind_speed_average': 13.424005191111025, 'wind_turbulence_intensity': 3.313359359607638, 'launch_rod_angle': -0.17308003008951797, 'launch_rod_direction': 1.453015551704381, 'separation_delay_charge': 0.03561961548623826, 'wind_standard_deviation': -4.351339360899429}"
774,34.45233019,0,7.254,340.0246462,3.49E-06,6110.762835,438.7919577,-2961.332428,-81.83980888,48.01052903,1.380141964,"{'gross_weight': 13.17102990783728, 'diameter': 0.1308629649999445, 'launch_rod_length': 1.6748200685321124, 'launch_temperature': 306.01371042732103, 'wind_direction': 1.9498877717219498, 'wind_speed_average': 3.815669494363028, 'wind_turbulence_intensity': -1.7575506410130486, 'launch_rod_angle': -0.2110689650741813, 'launch_rod_direction': 1.5804341112289952, 'separation_delay_charge': 0.309288371207926, 'wind_standard_deviation': 4.828908735684215}"
775,34.502625,0,7.254,336.7757803,1961.964023,6099.105851,437.9772142,1961.964023,-81.77361828,48.02469795,4.049909078,"{'gross_weight': 15.314549405529673, 'diameter': 0.1315554388741924, 'launch_rod_length': 1.8161534443233094, 'launch_temperature': 298.14007568797354, 'wind_direction': 3.764406078016647, 'wind_speed_average': 4.440831580951911, 'wind_turbulence_intensity': 2.4211005732758775, 'launch_rod_angle': -0.187349852237317, 'launch_rod_direction': 1.5509739890545546, 'separation_delay_charge': -0.3428508598447988, 'wind_standard_deviation': -2.7973685524869403}"
776,33.3380625,0,7.254,323.7151246,5515.95085,5717.445512,422.7809152,5515.95085,-81.7258607,48.00283874,0.798742811,"{'gross_weight': 7.7304355412710395, 'diameter': 0.13043760149977573, 'launch_rod_length': 1.8442564997152084, 'launch_temperature': 285.78453972297575, 'wind_direction': 4.655949421143806, 'wind_speed_average': 8.41851169023086, 'wind_turbulence_intensity': -3.51345902158839, 'launch_rod_angle': -0.25774974051139554, 'launch_rod_direction': 1.516123672166336, 'separation_delay_charge': -0.03953512081255952, 'wind_standard_deviation': -6.763834405554258}"
777,34.212625,0,7.254,331.6145638,3.69E-06,6006.231258,434.1917315,-4619.523028,-81.86210193,48.01232852,-0.117656226,"{'gross_weight': 13.462391421690247, 'diameter': 0.13023049246699808, 'launch_rod_length': 1.942538362730063, 'launch_temperature': 304.22189204067826, 'wind_direction': 1.8612438976677292, 'wind_speed_average': 7.7615748312722355, 'wind_turbulence_intensity': 5.287397588609133, 'launch_rod_angle': -0.21682894615035875, 'launch_rod_direction': 1.5941667275067188, 'separation_delay_charge': 0.008593828329463836, 'wind_standard_deviation': -2.291495216373713}"
778,33.974,0,7.254,328.5051302,1285.32301,5933.452373,432.4571633,1285.32301,-81.78273928,47.95751928,5.361924654,"{'gross_weight': 27.12010538730084, 'diameter': 0.12942694165617172, 'launch_rod_length': 2.0360264397490315, 'launch_temperature': 303.9129998071914, 'wind_direction': -0.26883933128241555, 'wind_speed_average': 8.202401917984034, 'wind_turbulence_intensity': -2.9929685357282145, 'launch_rod_angle': -0.21091324963624664, 'launch_rod_direction': 1.6500005142522267, 'separation_delay_charge': -0.20803895393060814, 'wind_standard_deviation': -3.6772545816370945}"
779,34.024,0,7.254,335.6417437,1.43E-06,5930.3707,432.2739529,-2087.45978,-81.82807777,48.04041164,-0.041291131,"{'gross_weight': 10.862787883389709, 'diameter': 0.1305899343638455, 'launch_rod_length': 1.6044599305274934, 'launch_temperature': 281.32115552862575, 'wind_direction': 2.708207022213958, 'wind_speed_average': 8.48355555097969, 'wind_turbulence_intensity': 0.8100866028828222, 'launch_rod_angle': -0.19024609947620028, 'launch_rod_direction': 1.5456362717609282, 'separation_delay_charge': 0.15267845672854294, 'wind_standard_deviation': 1.9341522739188537}"
780,34.23532813,0,7.254,335.2386781,1.00E-06,6007.490366,434.399352,-1052.591474,-81.81413784,47.96660641,-0.179209011,"{'gross_weight': 19.330843845658396, 'diameter': 0.1310836876317953, 'launch_rod_length': 1.7260464585043833, 'launch_temperature': 289.9410735287819, 'wind_direction': 0.27223625839729215, 'wind_speed_average': 5.206796776922391, 'wind_turbulence_intensity': -3.512635775422615, 'launch_rod_angle': -0.20966464638352247, 'launch_rod_direction': 1.5164767960823302, 'separation_delay_charge': 0.043085597795789056, 'wind_standard_deviation': -3.0027256116922887}"
781,3.449524315,0,7.254,12.97815572,3.32E-06,156.7448398,85.5438064,-157.2610775,-81.80211363,48.00031363,4.466804794,"{'gross_weight': 13.511053477935953, 'diameter': 0.1317128410496846, 'launch_rod_length': 1.833443395885504, 'launch_temperature': 296.9340112486613, 'wind_direction': 1.789060094475368, 'wind_speed_average': 12.430257464055808, 'wind_turbulence_intensity': 5.716599725805328, 'launch_rod_angle': -0.19011069221775906, 'launch_rod_direction': 1.5821480354125483, 'separation_delay_charge': -0.3833413287538548, 'wind_standard_deviation': -6.599266317249587}"
782,34.304,0,7.254,330.7085462,3.70E-06,6034.291011,434.1812812,-4408.799763,-81.85923214,47.98014153,1.597027722,"{'gross_weight': 15.74221356602785, 'diameter': 0.13146608155878522, 'launch_rod_length': 2.0423979314370153, 'launch_temperature': 312.9135913588772, 'wind_direction': 1.1063968098408328, 'wind_speed_average': 7.414444947385399, 'wind_turbulence_intensity': -1.9066609474397773, 'launch_rod_angle': -0.23440687474566707, 'launch_rod_direction': 1.5776578094159255, 'separation_delay_charge': -0.21111850039144295, 'wind_standard_deviation': -1.0086849274691059}"
783,26.78532813,0,7.254,228.9416499,4.37E-06,3624.728073,315.3925696,-7672.065236,-81.90311364,47.99994699,4.157076657,"{'gross_weight': 4.037877418346474, 'diameter': 0.13170217551294863, 'launch_rod_length': 1.8838101100921572, 'launch_temperature': 284.9882775666436, 'wind_direction': 1.5716514000504715, 'wind_speed_average': 11.192701316640642, 'wind_turbulence_intensity': -0.7493942090556822, 'launch_rod_angle': -0.24866917681345785, 'launch_rod_direction': 1.563600550189518, 'separation_delay_charge': 0.08775579488352543, 'wind_standard_deviation': -6.461755478464241}"
784,3.560406645,0,7.254,14.33370849,4.23E-06,180.1852625,95.31451082,-256.3349738,-81.80344519,48.00019839,5.49039427,"{'gross_weight': 14.061676327534244, 'diameter': 0.1311396876891167, 'launch_rod_length': 1.98407510121482, 'launch_temperature': 276.49338404212796, 'wind_direction': 1.6567127750931017, 'wind_speed_average': 11.801794168660926, 'wind_turbulence_intensity': 1.7688885287906702, 'launch_rod_angle': -0.2409033065398799, 'launch_rod_direction': 1.5396200232380235, 'separation_delay_charge': -0.04931628962966977, 'wind_standard_deviation': -3.7811474901086446}"
785,33.814,0,7.254,328.2523063,3.19E-06,5881.213101,429.4508387,-2470.620179,-81.83321055,48.00782693,-1.769120778,"{'gross_weight': 11.499527266873521, 'diameter': 0.13031391499961628, 'launch_rod_length': 2.0751239088586555, 'launch_temperature': 295.1062119675092, 'wind_direction': 1.9125258191277208, 'wind_speed_average': 0.03196343880292396, 'wind_turbulence_intensity': -4.541369922198705, 'launch_rod_angle': -0.18911147829018943, 'launch_rod_direction': 1.6375543987517778, 'separation_delay_charge': 0.051432235144435394, 'wind_standard_deviation': -3.2138749606729062}"
786,33.134,0,7.254,320.5669287,2.12E-06,5668.678802,421.6264228,-1597.352748,-81.82147787,48.02211548,0.910055575,"{'gross_weight': 5.918169049944622, 'diameter': 0.12966024639189022, 'launch_rod_length': 1.7553763900763786, 'launch_temperature': 289.97940383788824, 'wind_direction': -3.7152864035552557, 'wind_speed_average': -2.016332011882131, 'wind_turbulence_intensity': 3.0851205095311287, 'launch_rod_angle': -0.2199363613044595, 'launch_rod_direction': 1.5859937991817947, 'separation_delay_charge': -0.34253187030856397, 'wind_standard_deviation': -2.8039021609097126}"
787,3.761722247,0,7.254,14.91201208,228.557782,186.6897702,89.46447121,228.557782,-81.79692827,47.99792465,1.545323534,"{'gross_weight': 18.68503151135279, 'diameter': 0.12996318680871863, 'launch_rod_length': 1.998483423787943, 'launch_temperature': 311.0468884191789, 'wind_direction': -0.7805578725818036, 'wind_speed_average': 7.392288846591028, 'wind_turbulence_intensity': 5.899120518351258, 'launch_rod_angle': -0.2499367834104286, 'launch_rod_direction': 1.5957622658857566, 'separation_delay_charge': 0.046934840062227194, 'wind_standard_deviation': 10.021265727975772}"
788,34.384,0,7.254,335.7590385,1973.475474,6063.729498,436.4517563,1973.475474,-81.77348439,47.98405229,4.095993698,"{'gross_weight': 13.77066455933127, 'diameter': 0.13069743380236995, 'launch_rod_length': 1.7832710192015517, 'launch_temperature': 296.83619672867576, 'wind_direction': -0.841739977259583, 'wind_speed_average': 1.731943335385827, 'wind_turbulence_intensity': -2.0031871277547237, 'launch_rod_angle': -0.1737179931948215, 'launch_rod_direction': 1.5631801987051086, 'separation_delay_charge': 0.0006277482727940996, 'wind_standard_deviation': -2.001171606024634}"
789,33.93532813,0,7.254,333.242027,3.85E-06,5908.002169,431.0119983,-4014.642246,-81.85394942,47.99236749,4.27092702,"{'gross_weight': 23.399719381542376, 'diameter': 0.13054534499022957, 'launch_rod_length': 1.5978166921401664, 'launch_temperature': 281.2023068428998, 'wind_direction': 1.3632993443976946, 'wind_speed_average': 5.667341175943595, 'wind_turbulence_intensity': 1.2580011423883684, 'launch_rod_angle': -0.2218371107466282, 'launch_rod_direction': 1.5376185924014818, 'separation_delay_charge': -0.15846325314081994, 'wind_standard_deviation': -8.846863041645259}"
790,3.631702845,0,7.254,15.28145284,171.4456463,199.9616429,104.6917461,171.4456463,-81.79769583,47.99801624,0.48332891,"{'gross_weight': 22.0860184617259, 'diameter': 0.13136638187274144, 'launch_rod_length': 1.632437836610393, 'launch_temperature': 298.89671725050505, 'wind_direction': -0.6606372882369267, 'wind_speed_average': 11.949483800610322, 'wind_turbulence_intensity': -0.600378897305882, 'launch_rod_angle': -0.192657567718574, 'launch_rod_direction': 1.588696074805622, 'separation_delay_charge': 0.05244863191264842, 'wind_standard_deviation': 3.98268611751133}"
791,33.464,0,7.254,328.13361,1.49E-07,5756.514168,424.2022979,-137.7171833,-81.80185227,48.03695209,1.614756027,"{'gross_weight': 8.650083472418975, 'diameter': 0.13076709430909897, 'launch_rod_length': 2.0834249627781323, 'launch_temperature': 284.21565474186656, 'wind_direction': 3.1093814904399384, 'wind_speed_average': 3.973185143155249, 'wind_turbulence_intensity': -1.501323782304688, 'launch_rod_angle': -0.26550501539109195, 'launch_rod_direction': 1.6352471207048118, 'separation_delay_charge': 0.11036640846529013, 'wind_standard_deviation': 2.403784356407457}"
792,33.17477783,0,7.254,332.2172496,1920.114581,5718.007609,424.0403068,1913.470611,-81.77429674,47.97175852,2.882276986,"{'gross_weight': 16.152345717412203, 'diameter': 0.13109009390706378, 'launch_rod_length': 2.058394416934991, 'launch_temperature': 307.69071854073275, 'wind_direction': -0.5504114081087597, 'wind_speed_average': 2.3690002097171883, 'wind_turbulence_intensity': -6.335905506008619, 'launch_rod_angle': -0.2065252865709062, 'launch_rod_direction': 1.5244432884370387, 'separation_delay_charge': 0.9092063739160612, 'wind_standard_deviation': 8.987010733111305}"
793,33.694,0,7.254,328.7654729,1590.758687,5838.004518,427.9355503,1590.758687,-81.77863116,47.97297541,-1.181044093,"{'gross_weight': 11.128543697818966, 'diameter': 0.1304891160246427, 'launch_rod_length': 1.7512969400748997, 'launch_temperature': 285.9605465084605, 'wind_direction': -0.49063300739339155, 'wind_speed_average': 2.5904142052724763, 'wind_turbulence_intensity': 0.4194749151991386, 'launch_rod_angle': -0.22588328218016016, 'launch_rod_direction': 1.608628689262715, 'separation_delay_charge': 0.2570886618703146, 'wind_standard_deviation': -1.6245750083438206}"
794,33.4780625,0,7.254,325.05587,1092.779892,5774.048827,424.9926599,1092.779892,-81.785305,48.02763761,3.388135613,"{'gross_weight': 9.873777910547823, 'diameter': 0.13034473840184668, 'launch_rod_length': 1.970399503610382, 'launch_temperature': 293.6164660371117, 'wind_direction': 3.4851473279669216, 'wind_speed_average': 1.5010922078806432, 'wind_turbulence_intensity': 2.0235394571278698, 'launch_rod_angle': -0.2214955469548036, 'launch_rod_direction': 1.6360477404688918, 'separation_delay_charge': -0.2312451944762787, 'wind_standard_deviation': 1.3925169164113855}"
795,34.454,0,7.254,337.4603589,2.84E-06,6072.623391,437.5731258,-4488.751839,-81.86033219,48.00229478,1.612230197,"{'gross_weight': 19.08295380217553, 'diameter': 0.13029946439896026, 'launch_rod_length': 2.043013291966543, 'launch_temperature': 292.3287212956443, 'wind_direction': 1.6290735865268362, 'wind_speed_average': 8.40357291447762, 'wind_turbulence_intensity': 3.009067945157664, 'launch_rod_angle': -0.1578359280175441, 'launch_rod_direction': 1.5585382636021743, 'separation_delay_charge': 0.2509938723394572, 'wind_standard_deviation': -0.394744991683223}"
796,33.644,0,7.254,326.595197,2.70E-06,5815.768013,427.3304276,-3531.974385,-81.84750264,48.03514621,2.238326401,"{'gross_weight': 27.454278310494203, 'diameter': 0.1300042319284009, 'launch_rod_length': 1.931078515820536, 'launch_temperature': 290.181978852869, 'wind_direction': 2.4082915942411134, 'wind_speed_average': 8.494459049369494, 'wind_turbulence_intensity': -1.6249777906433833, 'launch_rod_angle': -0.22766452409135493, 'launch_rod_direction': 1.5966508214282664, 'separation_delay_charge': 0.25970604355127624, 'wind_standard_deviation': -1.6144438159517351}"
797,33.97590384,0,7.254,334.1700125,1.52E-06,5932.314967,431.637821,-1378.615991,-81.81853948,48.0296857,4.504144442,"{'gross_weight': 7.3037804456647395, 'diameter': 0.13141560732993962, 'launch_rod_length': 2.4889468038414346, 'launch_temperature': 297.71946000356536, 'wind_direction': 2.7479743205133014, 'wind_speed_average': 3.0075152472939206, 'wind_turbulence_intensity': -1.063568513217745, 'launch_rod_angle': -0.22297751148472866, 'launch_rod_direction': 1.5593358152024186, 'separation_delay_charge': 0.42526421518762664, 'wind_standard_deviation': 4.511818036163212}"
798,33.7380625,0,7.254,326.455672,2850.753485,5861.376279,427.6099178,2850.753485,-81.76168857,47.9957831,-1.716880582,"{'gross_weight': 15.454944425947865, 'diameter': 0.13079300994122461, 'launch_rod_length': 1.7089488146175933, 'launch_temperature': 299.93172218453157, 'wind_direction': 4.876227075250203, 'wind_speed_average': -1.8126401352135932, 'wind_turbulence_intensity': -3.0821020552655662, 'launch_rod_angle': -0.20974642514875702, 'launch_rod_direction': 1.5384002038426152, 'separation_delay_charge': -0.4194707303965177, 'wind_standard_deviation': -2.106872050327981}"
799,11.59296321,0,7.254,54.74519877,3.35E-06,407.2390978,91.52859562,-841.0804088,-81.81130294,47.99402501,1.75389772,"{'gross_weight': 23.724875047850418, 'diameter': 0.12995643885749308, 'launch_rod_length': 2.166466368985751, 'launch_temperature': 287.70375042954817, 'wind_direction': 0.902279890606373, 'wind_speed_average': 19.048540393562988, 'wind_turbulence_intensity': -0.06410824017678922, 'launch_rod_angle': -0.24210706937665274, 'launch_rod_direction': 1.5611435211843263, 'separation_delay_charge': 0.472877009827551, 'wind_standard_deviation': -1.3234863968140673}"
800,33.72110954,0,7.254,329.8964184,3.59E-06,5865.600801,428.9640617,-3180.748045,-81.8427654,48.01889562,3.533926059,"{'gross_weight': 16.84628760782615, 'diameter': 0.13054429639920484, 'launch_rod_length': 1.5522560200704494, 'launch_temperature': 295.53531583113084, 'wind_direction': 2.156923423840782, 'wind_speed_average': 3.9412375190707487, 'wind_turbulence_intensity': -0.9128970912192815, 'launch_rod_angle': -0.24449205645050778, 'launch_rod_direction': 1.592958021161029, 'separation_delay_charge': 0.19762796083297823, 'wind_standard_deviation': 3.0064567496337933}"
801,33.32174938,0,7.254,326.4543992,1769.779516,5730.731502,423.252959,1769.779516,-81.77620258,48.02452683,1.448490564,"{'gross_weight': 17.176264632624054, 'diameter': 0.13148434218711624, 'launch_rod_length': 1.9327555026903367, 'launch_temperature': 285.5664409537128, 'wind_direction': 3.719310284021763, 'wind_speed_average': 1.286261029850797, 'wind_turbulence_intensity': -2.3151425886951915, 'launch_rod_angle': -0.22484147802155868, 'launch_rod_direction': 1.6346027851068197, 'separation_delay_charge': -0.7550766788431001, 'wind_standard_deviation': 2.615295299696549}"
802,34.28532813,0,7.254,339.2731795,1362.893907,6036.022892,436.4334091,1362.893907,-81.78167483,48.02158575,-0.669503802,"{'gross_weight': 16.833254288772437, 'diameter': 0.13068010699866872, 'launch_rod_length': 1.8503720022098158, 'launch_temperature': 287.42493467895656, 'wind_direction': 3.6610598857100953, 'wind_speed_average': 2.6908469354208604, 'wind_turbulence_intensity': 5.752930677028984, 'launch_rod_angle': -0.18321710116362155, 'launch_rod_direction': 1.5269377944784532, 'separation_delay_charge': 0.05260418506376168, 'wind_standard_deviation': 2.6556981857237347}"
803,33.6480625,0,7.254,330.4104033,3.50E-06,5821.776491,428.0805041,-2834.93658,-81.83810044,47.9979151,1.377041886,"{'gross_weight': 13.030543008170806, 'diameter': 0.130205183212109, 'launch_rod_length': 1.684902894319826, 'launch_temperature': 278.8894456357846, 'wind_direction': 1.4906943793024494, 'wind_speed_average': 1.3696206323790632, 'wind_turbulence_intensity': 8.621490934051872, 'launch_rod_angle': -0.19650808009535034, 'launch_rod_direction': 1.6271438241958178, 'separation_delay_charge': -0.2273752117914785, 'wind_standard_deviation': -0.7901994406034983}"
804,3.559747465,0,7.254,13.26773681,1.64E-06,159.9016857,82.67734322,-83.13584359,-81.80111732,47.99843808,0.467593622,"{'gross_weight': 23.062480581499546, 'diameter': 0.13054870043702652, 'launch_rod_length': 2.086118462578459, 'launch_temperature': 296.3116819189203, 'wind_direction': 0.44647774823272957, 'wind_speed_average': 11.355992059286898, 'wind_turbulence_intensity': 5.763914639470802, 'launch_rod_angle': -0.21391453028421237, 'launch_rod_direction': 1.4681397319702787, 'separation_delay_charge': 0.1412188445226292, 'wind_standard_deviation': 6.061792206556683}"
